Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico
IPC806049,PC806,Copy issues,0,,2018-06-26,,2018-06-27,E1,Desktop,Safari,True,COC801,Please change wording in the blog post summaries — use simpler language for broader understanding.,4.0,54,0
IPC80605,PC806,Request change,0,,2018-08-26,,2018-08-29,E2,Mobile,Safari,True,COC801,"We'd like to change the branding of login page, after reevaluating user flows.",4.0,37,1
IPC806050,PC806,Request change,0,,2019-05-02,,2019-05-03,E2,Desktop,Edge,True,COC801,"We'd like to change the positioning of the testimonial module, in preparation for launch event.",8.0,82,3
IPC806051,PC806,Request change,1,,2018-12-11,,2018-12-12,E2,Desktop,Mozilla,True,COC801,"We'd like to change the title of the Careers section, following feedback from the partner agency.",12.0,28,2
IPC806052,PC806,Design issues,0,,2019-05-11,,2019-05-13,E2,Desktop,Chrome,True,COC801,The headline alignment needs more breathing room.,4.0,77,3
IPC806053,PC806,Copy issues,0,,2018-06-05,,2018-06-07,E1,Desktop,Chrome,True,COC801,Please refocus the message in the SEO meta description — aim for clarity over cleverness.,3.0,17,0
IPC806054,PC806,Copy issues,0,,2018-08-17,,2018-08-18,E1,Tablet,Chrome,True,COC801,Please make more actionable the CTA button label — it should mention our core differentiator earlier.,5.0,27,1
IPC806055,PC806,Design issues,0,,2018-08-10,,2018-08-12,E2,Desktop,Chrome,True,COC801,The divider lines between sections [931] feels too heavy visually.,4.0,30,0
IPC806056,PC806,Copy issues,0,,2019-05-05,,2019-05-07,E1,Desktop,Chrome,True,COC801,Please optimize for SEO the blog post summaries — it should mention our core differentiator earlier.,4.0,87,3
IPC806057,PC806,New item,0,,2019-04-22,,2019-04-24,E3,Desktop,Safari,True,COC801,"Please add a floating chat support widget, based on previous analytics review.",5.0,71,3
IPC806058,PC806,Copy issues,0,,2019-02-12,,2019-02-13,E1,Desktop,Safari,True,COC801,Please make more actionable the tagline in the hero section — it should mention our core differentiator earlier.,4.0,27,3
IPC806059,PC806,Request change,0,,2019-04-29,,2019-05-01,E2,Desktop,Safari,True,COC801,"We'd like to change the order of the sections on the homepage, after review with UX team.",10.0,77,3
IPC80606,PC806,Copy issues,0,,2019-04-01,,2019-04-02,E1,Desktop,Chrome,True,COC801,Please enhance the engagement of the homepage hero title — it currently duplicates info from another section.,3.0,12,3
IPC806060,PC806,Copy issues,1,,2018-12-26,,2018-12-29,E1,Mobile,Mozilla,True,COC801,Please refocus the message in the About section intro — the tone should feel more confident and less promotional.,5.0,47,2
IPC806061,PC806,Copy issues,0,,2018-11-20,,2018-11-21,E1,Desktop,Chrome,True,COC801,Please make more actionable the footer legal copy — let's test a variation with a stronger call-to-action.,3.0,27,2
IPC806062,PC806,Design issues,0,,2018-09-02,,2018-09-03,E2,Tablet,Safari,True,COC801,The layout of the blog cards lacks visual appeal.,2.0,36,1
IPC806063,PC806,Request change,0,,2018-06-07,,2018-06-09,E2,Desktop,Safari,True,COC801,"We'd like to change the testimonial image alignment, after reevaluating user flows.",9.0,26,0
IPC806064,PC806,Copy issues,0,,2019-05-13,,2019-05-14,E1,Tablet,Chrome,True,COC801,Please revise the Careers page intro — the current version feels too generic.,3.0,80,3
IPC806065,PC806,Copy issues,0,,2018-06-17,,2018-06-20,E1,Desktop,Chrome,True,COC801,Please update to reflect our new tone the blog post summaries — aim for clarity over cleverness.,4.0,34,0
IPC806066,PC806,Copy issues,0,,2019-02-09,,2019-02-11,E1,Mobile,Safari,True,COC801,Please enhance the engagement of the About section intro — SEO team suggested including 'digital strategy'.,3.0,23,3
IPC806067,PC806,Request change,0,,2019-05-14,,2019-05-17,E2,Desktop,Safari,True,COC801,"We'd like to change the hover behavior of the CTA buttons, as it no longer matches our tone.",7.0,84,3
IPC806068,PC806,Design issues,1,,2018-09-05,,2018-09-08,E2,Desktop,Chrome,True,COC801,The spacing in the FAQ module could benefit from a cleaner aesthetic.,4.0,40,1
IPC806069,PC806,Request change,0,,2019-05-04,,2019-05-05,E2,Desktop,Mozilla,True,COC801,"We'd like to change the hover color of service cards, even if it wasn't part of the original scope.",8.0,83,3
IPC80607,PC806,New item,0,,2018-10-04,,2018-10-07,E3,Tablet,Chrome,True,COC801,"Please add a customizable data visualization blocks, as part of the product relaunch.",2.0,25,2
IPC806070,PC806,Design issues,0,,2018-12-16,,2018-12-18,E2,Mobile,Safari,True,COC801,The structure of content in modals [855] makes the user journey feel fragmented.,1.0,31,2
IPC806071,PC806,Design issues,0,,2018-12-24,,2018-12-27,E2,Desktop,Chrome,True,COC801,The button hierarchy undermines trust due to visual inconsistency.,5.0,33,2
IPC806072,PC806,Copy issues,0,,2019-01-30,,2019-01-31,E1,Desktop,Mozilla,True,COC801,Please simplify the main navigation labels — aim for clarity over cleverness.,3.0,18,3
IPC806073,PC806,Copy issues,0,,2018-06-01,,2018-06-04,E1,Desktop,Safari,True,COC801,Please align better with our brand voice in the tagline in the hero section — aim for clarity over cleverness.,3.0,14,0
IPC806074,PC806,Design issues,0,,2018-07-28,,2018-07-29,E2,Desktop,Mozilla,True,COC801,The treatment of brand imagery [675] feels too heavy visually.,1.0,18,0
IPC806075,PC806,Copy issues,0,,2019-05-15,,2019-05-16,E1,Desktop,Safari,True,COC801,Please optimize for SEO the Careers page intro — it should mention our core differentiator earlier.,2.0,81,3
IPC806076,PC806,Copy issues,0,,2019-04-15,,2019-04-16,E1,Desktop,Edge,True,COC801,Please make shorter for mobile the Services overview paragraph — the current version feels too generic.,1.0,50,3
IPC806077,PC806,Design issues,0,,2018-09-19,,2018-09-22,E2,Desktop,Chrome,True,COC801,The headline alignment [365] doesn't clearly highlight key messages.,3.0,38,2
IPC806078,PC806,Design issues,0,,2018-05-26,,2018-05-29,E2,Desktop,Chrome,True,COC801,The style of secondary buttons [573] lacks design harmony with the rest of the flow.,2.0,7,0
IPC806079,PC806,Copy issues,0,,2018-08-08,,2018-08-10,E1,Desktop,Safari,True,COC801,Please make more actionable the ‘Contact Us’ headline — it should mention our core differentiator earlier.,3.0,26,0
IPC80608,PC806,Copy issues,0,,2018-08-31,,2018-09-01,E1,Desktop,Mozilla,True,COC801,Please make shorter for mobile the Careers page intro — it currently duplicates info from another section.,3.0,39,1
IPC806080,PC806,Design issues,0,,2019-01-02,,2019-01-05,E2,Desktop,Safari,True,COC801,The divider lines between sections isn't engaging enough visually.,4.0,46,2
IPC806081,PC806,Design issues,0,,2018-07-14,,2018-07-17,E2,Mobile,Mozilla,True,COC801,The layout of the blog cards is not accessible for users with visual impairments.,8.0,39,0
IPC806082,PC806,Design issues,0,,2019-03-08,,2019-03-10,E2,Desktop,Safari,True,COC801,The image usage on About page [185] overemphasizes less important elements.,0.0,25,3
IPC806083,PC806,Request change,0,,2019-04-03,,2019-04-06,E2,Desktop,Safari,True,COC801,"We'd like to change the support section layout, as requested by new leadership.",10.0,25,3
IPC806084,PC806,Design issues,0,,2019-02-20,,2019-02-22,E2,Desktop,Safari,True,COC801,The presentation of numbers/statistics detracts from the core messaging.,5.0,34,3
IPC806085,PC806,Copy issues,0,,2019-04-03,,2019-04-05,E1,Desktop,Chrome,True,COC801,Please simplify the Testimonials section intro — aim for clarity over cleverness.,3.0,25,3
IPC806086,PC806,Design issues,0,,2018-10-21,,2018-10-22,E2,Desktop,Mozilla,True,COC801,The design of the loading animation [750] needs clearer visual structure.,4.0,32,2
IPC806087,PC806,Copy issues,0,,2019-05-15,,2019-05-18,E1,Desktop,Chrome,True,COC801,"Please remove buzzwords from the feature highlights under 'Why Choose Us' — let's remove the term 'innovative', it's overused.",3.0,81,3
IPC806088,PC806,Request change,0,,2018-06-18,,2018-06-19,E2,Desktop,Safari,True,COC801,"We'd like to change the hover color of service cards, to unify experience with the mobile app.",8.0,42,0
IPC806089,PC806,Not addressing,0,,2018-09-13,,2018-09-14,E4,Tablet,Chrome,True,COC801,Can you add a live support chat staffed by our own agents? (ref 4252),1.0,40,2
IPC80609,PC806,Copy issues,0,,2019-03-24,,2019-03-27,E1,Tablet,Safari,True,COC801,Please simplify the newsletter signup copy — SEO team suggested including 'digital strategy'.,4.0,9,3
IPC806090,PC806,Copy issues,0,,2018-07-22,,2018-07-24,E1,Desktop,Safari,True,COC801,Please remove buzzwords from the form confirmation message — consider phrasing that implies urgency.,4.0,19,0
IPC806091,PC806,Design issues,0,,2018-12-25,,2018-12-28,E2,Mobile,Chrome,True,COC801,The color palette is not accessible for users with visual impairments.,3.0,39,2
IPC806092,PC806,Design issues,0,,2018-08-21,,2018-08-23,E2,Mobile,Mozilla,True,COC801,The typography scale [59] creates cognitive overload.,1.0,36,1
IPC806093,PC806,Design issues,0,,2018-12-26,,2018-12-27,E2,Desktop,Mozilla,True,COC801,The style of secondary buttons [570] leads to visual fatigue.,3.0,47,2
IPC806094,PC806,Design issues,1,,2019-04-09,,2019-04-12,E2,Desktop,Chrome,True,COC801,The icons in the Features section overemphasizes less important elements.,6.0,39,3
IPC806095,PC806,New item,0,,2019-04-14,,2019-04-15,E3,Tablet,Mozilla,True,COC801,"Please add a integrated partner map, in response to user research.",3.0,49,3
IPC806096,PC806,Copy issues,0,,2018-10-18,,2018-10-21,E1,Desktop,Safari,True,COC801,Please remove buzzwords from the Services overview paragraph — consider phrasing that implies urgency.,2.0,29,2
IPC806097,PC806,Copy issues,0,,2019-02-06,,2019-02-09,E1,Mobile,Chrome,True,COC801,Please optimize for SEO the value proposition in the banner — let's test a variation with a stronger call-to-action.,4.0,18,3
IPC806098,PC806,Request change,0,,2019-05-03,,2019-05-04,E2,Tablet,Safari,True,COC801,"We'd like to change the spacing within comparison tables, to improve consistency with email templates.",6.0,88,3
IPC806099,PC806,Request change,0,,2018-12-15,,2018-12-16,E2,Mobile,Safari,True,COC801,"We'd like to change the hover behavior of the CTA buttons, to better align with current brand priorities.",6.0,30,2
IPC80701,PC807,Copy issues,0,,2017-11-05,,2017-11-06,E1,Desktop,Safari,True,COC801,Please highlight user value in the ‘Contact Us’ headline — the tone should feel more confident and less promotional.,3.0,59,1
IPC807010,PC807,Copy issues,0,,2018-03-25,,2018-03-26,E1,Tablet,Safari,True,COC801,Please remove buzzwords from the About section intro — it should mention our core differentiator earlier.,2.0,34,3
IPC8070100,PC807,Copy issues,0,,2018-01-12,,2018-01-15,E1,Mobile,Chrome,True,COC801,Please highlight user value in the feature highlights under 'Why Choose Us' — aim for clarity over cleverness.,3.0,33,2
IPC807011,PC807,Design issues,0,,2017-10-21,,2017-10-24,E2,Desktop,Chrome,True,COC801,The form layout [105] doesn't align with our brand guidelines.,5.0,45,1
IPC807012,PC807,Design issues,0,,2017-06-29,,2017-06-30,E2,Desktop,Safari,True,COC801,The design consistency across subpages makes the page feel too dense.,1.0,19,0
IPC807013,PC807,Bug fix,0,,2017-07-16,,2017-07-18,E3,Desktop,Safari,True,COC801,The FAQ accordion fails to load behind VPNs.,3.0,54,0
IPC807014,PC807,Design issues,0,,2017-11-25,,2017-11-28,E2,Desktop,Edge,True,COC801,The illustration on the homepage feels disconnected from the rest of the site.,2.0,67,1
IPC807015,PC807,Copy issues,0,,2017-09-07,,2017-09-08,E1,Mobile,Safari,True,COC801,Please revise the value proposition in the banner — the current version feels too generic.,4.0,11,0
IPC807016,PC807,New item,0,,2018-04-30,,2018-05-03,E3,Desktop,Chrome,True,COC801,"Please add a page-level feedback option, for better mobile-first experience.",9.0,48,5
IPC807017,PC807,Copy issues,1,,2017-07-08,,2017-07-11,E1,Desktop,Edge,True,COC801,Please change wording in the tagline in the hero section — the current version feels too generic.,3.0,28,0
IPC807018,PC807,Copy issues,0,,2017-10-19,,2017-10-22,E1,Desktop,Safari,True,COC801,Please align better with our brand voice in the Careers page intro — let's test a variation with a stronger call-to-action.,4.0,40,1
IPC807019,PC807,Design issues,0,,2018-01-30,,2018-02-02,E2,Tablet,Safari,True,COC801,The divider lines between sections needs clearer visual structure.,0.0,38,3
IPC80702,PC807,Design issues,0,,2018-03-29,,2018-03-30,E2,Tablet,Mozilla,True,COC801,The tooltip styling detracts from the core messaging.,4.0,38,3
IPC807020,PC807,Design issues,0,,2018-04-03,,2018-04-04,E2,Desktop,Safari,True,COC801,The typography scale [35] feels too heavy visually.,4.0,30,4
IPC807021,PC807,Design issues,0,,2018-02-02,,2018-02-04,E2,Desktop,Safari,True,COC801,The typographic treatment of headers [987] creates cognitive overload.,3.0,41,3
IPC807022,PC807,Design issues,0,,2018-01-26,,2018-01-29,E2,Desktop,Chrome,True,COC801,The style of secondary buttons has poor contrast ratios.,6.0,32,3
IPC807023,PC807,New item,0,,2017-11-10,,2017-11-12,E3,Tablet,Safari,True,COC801,"Please add a resource download center, to increase session time.",5.0,70,1
IPC807024,PC807,Design issues,1,,2018-04-05,,2018-04-08,E2,Desktop,Chrome,True,COC801,The design consistency across subpages [1018] leads to visual fatigue.,6.0,36,4
IPC807025,PC807,Request change,0,,2017-10-13,,2017-10-16,E2,Tablet,Mozilla,True,COC801,"We'd like to change the branding of login page, as requested by new leadership.",8.0,36,1
IPC807026,PC807,Request change,0,,2017-06-20,,2017-06-21,E2,Mobile,Safari,True,COC801,"We'd like to change the CTA icon placement, after validating new layout in prototype testing.",7.0,18,0
IPC807027,PC807,Design issues,0,,2018-02-10,,2018-02-12,E2,Mobile,Chrome,True,COC801,The icons in the Features section [417] fails to direct the user’s attention properly.,3.0,40,3
IPC807028,PC807,Copy issues,1,,2017-09-23,,2017-09-25,E1,Mobile,Edge,True,COC801,Please make shorter for mobile the Testimonials section intro — it currently duplicates info from another section.,3.0,27,0
IPC807029,PC807,Copy issues,0,,2018-04-09,,2018-04-10,E1,Desktop,Chrome,True,COC801,Please make shorter for mobile the tagline in the hero section — it currently duplicates info from another section.,5.0,52,5
IPC80703,PC807,Design issues,0,,2018-03-23,,2018-03-25,E2,Desktop,Safari,True,COC801,The button hierarchy [149] creates confusion for users.,1.0,32,3
IPC807030,PC807,Copy issues,0,,2017-11-30,,2017-12-02,E1,Desktop,Safari,True,COC801,Please optimize for SEO the feature highlights under 'Why Choose Us' — SEO team suggested including 'digital strategy'.,3.0,66,2
IPC807031,PC807,Design issues,0,,2017-12-16,,2017-12-18,E2,Desktop,Chrome,True,COC801,The divider lines between sections has poor contrast ratios.,6.0,29,2
IPC807032,PC807,Copy issues,0,,2017-09-05,,2017-09-06,E1,Desktop,Chrome,True,COC801,Please remove buzzwords from the form confirmation message — let's test a variation with a stronger call-to-action.,3.0,12,0
IPC807033,PC807,Copy issues,0,,2017-10-25,,2017-10-28,E1,Mobile,Safari,True,COC801,Please rewrite for clarity the SEO meta description — let's test a variation with a stronger call-to-action.,4.0,39,1
IPC807034,PC807,Copy issues,0,,2018-01-09,,2018-01-10,E1,Desktop,Chrome,True,COC801,Please highlight user value in the form confirmation message — let's test a variation with a stronger call-to-action.,5.0,16,2
IPC807035,PC807,Copy issues,0,,2017-11-01,,2017-11-04,E1,Desktop,Safari,True,COC801,Please update to reflect our new tone the newsletter signup copy — let's test a variation with a stronger call-to-action.,3.0,46,1
IPC807036,PC807,Copy issues,0,,2017-11-23,,2017-11-25,E1,Desktop,Mozilla,True,COC801,Please make more actionable the Services overview paragraph — use simpler language for broader understanding.,4.0,72,1
IPC807037,PC807,Copy issues,0,,2017-08-20,,2017-08-23,E1,Desktop,Mozilla,True,COC801,Please optimize for SEO the footer legal copy — aim for clarity over cleverness.,2.0,17,0
IPC807038,PC807,Design issues,0,,2018-02-27,,2018-03-02,E2,Desktop,Mozilla,True,COC801,The treatment of brand imagery doesn't clearly highlight key messages.,5.0,27,3
