,Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico,Sentiment
4350,IPC807054,PC807,Design issues,0,Medium,2018-03-12,2015-09-08,2018-03-15,E2,Tablet,Mozilla,True,COC801,The typography scale [43] undermines trust due to visual inconsistency.,0.0,30,3,Negative
4351,IPC807055,PC807,New item,0,Urgent,2018-04-09,2015-09-08,2018-04-10,E3,Desktop,Mozilla,True,COC801,"Please add a customizable data visualization blocks, for better mobile-first experience.",10.0,52,5,Positive
4352,IPC807056,PC807,Design issues,0,Medium,2018-02-10,2015-09-08,2018-02-12,E2,Mobile,Chrome,True,COC801,The accessibility of font choices [387] feels too heavy visually.,3.0,40,3,Negative
4353,IPC807057,PC807,Design issues,0,Medium,2017-08-07,2015-09-08,2017-08-08,E2,Tablet,Safari,True,COC801,The layout of the blog cards [612] feels disconnected from the rest of the site.,0.0,63,0,Negative
4354,IPC807058,PC807,Copy issues,0,Medium,2018-03-23,2015-09-08,2018-03-24,E1,Desktop,Mozilla,True,COC801,Please update to reflect our new tone the CTA button label — the tone should feel more confident and less promotional.,4.0,32,3,Positive
4355,IPC807059,PC807,Design issues,1,Urgent,2017-11-07,2015-09-08,2017-11-09,E2,Desktop,Chrome,True,COC801,The padding on Services section [218] leads to visual fatigue.,5.0,68,1,Negative
4356,IPC80706,PC807,Request change,0,Medium,2018-03-03,2015-09-08,2018-03-06,E2,Tablet,Safari,True,COC801,"We'd like to change the branding of login page, since stakeholders changed their mind after review.",8.0,35,3,Neutral
4357,IPC807060,PC807,Copy issues,0,Medium,2017-10-09,2015-09-08,2017-10-12,E1,Desktop,Safari,True,COC801,Please highlight user value in the main navigation labels — mobile users are dropping off early on this section.,3.0,31,1,Neutral
4358,IPC807061,PC807,Request change,0,Medium,2017-10-27,2015-09-08,2017-10-30,E2,Desktop,Safari,True,COC801,"We'd like to change the testimonial image alignment, following feedback from the partner agency.",9.0,50,1,Neutral
4359,IPC807062,PC807,Bug fix,0,Critical,2017-07-20,2015-09-08,2017-07-22,E3,Mobile,Edge,True,COC801,The scroll-to-top button triggers multiple events at once.,10.0,64,0,Neutral
4360,IPC807063,PC807,Design issues,0,Medium,2017-07-14,2015-09-08,2017-07-15,E2,Tablet,Mozilla,True,COC801,The padding on Services section [223] doesn’t pass accessibility color tests.,4.0,48,0,Negative
4361,IPC807064,PC807,Copy issues,0,Low,2017-06-11,2015-09-08,2017-06-13,E1,Desktop,Chrome,True,COC801,Please highlight user value in the form confirmation message — mobile users are dropping off early on this section.,3.0,3,0,Neutral
4362,IPC807065,PC807,Not addressing,0,Medium,2017-10-06,2015-09-08,2017-10-09,E4,Tablet,Safari,True,COC801,We want to fully redesign the Resources section from scratch. (ref 1179),1.0,32,1,Neutral
4363,IPC807066,PC807,Design issues,0,Medium,2017-11-28,2015-09-08,2017-11-30,E2,Tablet,Chrome,True,COC801,The icon usage in contact section [901] should use more consistent iconography.,6.0,62,1,Neutral
4364,IPC807067,PC807,Design issues,0,Medium,2017-10-26,2015-09-08,2017-10-27,E2,Desktop,Safari,True,COC801,The form layout fails to direct the user’s attention properly.,2.0,41,1,Negative
4365,IPC807068,PC807,Not addressing,0,Medium,2018-03-31,2015-09-08,2018-04-02,E4,Desktop,Safari,True,COC801,Add support for real-time collaboration between visitors. (ref 6260),1.0,34,4,Positive
4366,IPC807069,PC807,Request change,0,Low,2017-09-21,2015-09-08,2017-09-22,E2,Mobile,Edge,True,COC801,"We'd like to change the animation on page scroll, based on updated performance data.",6.0,24,0,Neutral
4367,IPC80707,PC807,Copy issues,1,Medium,2018-03-17,2015-09-08,2018-03-18,E1,Desktop,Safari,True,COC801,Please simplify the CTA button label — we want it to sound more personal and direct.,4.0,33,3,Positive
4368,IPC807070,PC807,Design issues,0,Medium,2017-07-18,2015-09-08,2017-07-21,E2,Desktop,Safari,True,COC801,The accessibility of font choices [391] isn't engaging enough visually.,2.0,56,0,Negative
4369,IPC807071,PC807,Design issues,0,Urgent,2017-07-30,2015-09-08,2017-08-02,E2,Desktop,Safari,True,COC801,The spacing in the FAQ module [294] is not accessible for users with visual impairments.,4.0,60,0,Negative
4370,IPC807072,PC807,Copy issues,1,Medium,2017-07-12,2015-09-08,2017-07-15,E1,Tablet,Chrome,True,COC801,Please make shorter for mobile the SEO meta description — we want it to sound more personal and direct.,2.0,44,0,Neutral
4371,IPC807073,PC807,Design issues,0,Medium,2017-08-20,2015-09-08,2017-08-21,E2,Desktop,Chrome,True,COC801,The divider lines between sections [952] fails to build enough trust.,2.0,17,0,Negative
4372,IPC807074,PC807,Copy issues,0,Medium,2017-11-23,2015-09-08,2017-11-25,E1,Desktop,Mozilla,True,COC801,Please make shorter for mobile the Careers page intro — the tone should feel more confident and less promotional.,2.0,72,1,Neutral
4373,IPC807075,PC807,Not addressing,0,Medium,2017-11-30,2015-09-08,2017-12-03,E4,Tablet,Chrome,True,COC801,Please update the sitemap to include a version in French. (ref 2736),1.0,66,2,Neutral
4374,IPC807076,PC807,Design issues,1,Medium,2018-01-11,2015-09-08,2018-01-14,E2,Desktop,Chrome,True,COC801,The padding on Services section makes the user journey feel fragmented.,5.0,30,2,Negative
4375,IPC807077,PC807,Design issues,0,Medium,2018-01-10,2015-09-08,2018-01-13,E2,Desktop,Chrome,True,COC801,The headline alignment [363] undermines trust due to visual inconsistency.,5.0,25,2,Negative
4376,IPC807078,PC807,Copy issues,0,Medium,2017-12-25,2015-09-08,2017-12-27,E1,Mobile,Mozilla,True,COC801,Please rewrite for clarity the Services overview paragraph — let's test a variation with a stronger call-to-action.,1.0,23,2,Neutral
4377,IPC807079,PC807,Request change,0,Urgent,2017-11-14,2015-09-08,2017-11-17,E2,Mobile,Chrome,True,COC801,"We'd like to change the spacing within comparison tables, as we think it now fits better with our narrative.",12.0,70,1,Positive
4378,IPC80708,PC807,Copy issues,0,Medium,2017-07-09,2015-09-08,2017-07-12,E1,Desktop,Chrome,True,COC801,Please optimize for SEO the feature highlights under 'Why Choose Us' — the tone should feel more confident and less promotional.,4.0,32,0,Positive
4379,IPC807080,PC807,Design issues,0,Medium,2017-07-19,2015-09-08,2017-07-21,E2,Desktop,Edge,True,COC801,The padding on Services section pushes the main CTA too far down the page.,2.0,58,0,Negative
4380,IPC807081,PC807,Copy issues,0,Low,2017-06-19,2015-09-08,2017-06-21,E1,Desktop,Edge,True,COC801,Please enhance the engagement of the Services overview paragraph — aim for clarity over cleverness.,4.0,11,0,Positive
4381,IPC807082,PC807,Design issues,0,Medium,2017-07-13,2015-09-08,2017-07-14,E2,Tablet,Chrome,True,COC801,The accessibility of font choices [398] needs clearer visual structure.,4.0,48,0,Neutral
4382,IPC807083,PC807,Copy issues,0,Medium,2017-10-24,2015-09-08,2017-10-27,E1,Desktop,Mozilla,True,COC801,Please highlight user value in the footer legal copy — we're pivoting tone to be more conversational.,3.0,35,1,Positive
4383,IPC807084,PC807,Copy issues,0,Medium,2018-01-10,2015-09-08,2018-01-13,E1,Desktop,Chrome,True,COC801,Please change wording in the Careers page intro — aim for clarity over cleverness.,4.0,25,2,Neutral
4384,IPC807085,PC807,Copy issues,0,Medium,2017-07-15,2015-09-08,2017-07-16,E1,Desktop,Edge,True,COC801,Please refocus the message in the feature highlights under 'Why Choose Us' — mobile users are dropping off early on this section.,3.0,51,0,Neutral
4385,IPC807086,PC807,Copy issues,0,Medium,2018-01-26,2015-09-08,2018-01-29,E1,Desktop,Safari,True,COC801,Please refocus the message in the Testimonials section intro — let's test a variation with a stronger call-to-action.,3.0,32,3,Neutral
4386,IPC807087,PC807,Request change,0,Medium,2018-01-27,2015-09-08,2018-01-29,E2,Desktop,Safari,True,COC801,"We'd like to change the visual arrangement of the contact form, as we think it now fits better with our narrative.",6.0,38,3,Positive
4387,IPC807088,PC807,Design issues,0,Medium,2018-04-09,2015-09-08,2018-04-10,E2,Desktop,Mozilla,True,COC801,The contrast levels in the hero section [340] could benefit from a cleaner aesthetic.,1.0,52,5,Neutral
4388,IPC807089,PC807,Copy issues,0,Medium,2017-10-12,2015-09-08,2017-10-15,E1,Desktop,Chrome,True,COC801,Please remove buzzwords from the tagline in the hero section — the tone should feel more confident and less promotional.,4.0,35,1,Neutral
4389,IPC80709,PC807,Copy issues,0,Medium,2017-12-20,2015-09-08,2017-12-23,E1,Desktop,Safari,True,COC801,Please highlight user value in the ‘Contact Us’ headline — current phrasing doesn't perform well in tests.,4.0,28,2,Negative
4390,IPC807090,PC807,Copy issues,0,Medium,2018-05-10,2015-09-08,2018-05-12,E1,Tablet,Safari,True,COC801,Please make more actionable the main navigation labels — current phrasing doesn't perform well in tests.,4.0,25,5,Negative
4391,IPC807091,PC807,Copy issues,0,Medium,2017-11-05,2015-09-08,2017-11-08,E1,Mobile,Chrome,True,COC801,Please optimize for SEO the feature highlights under 'Why Choose Us' — use simpler language for broader understanding.,4.0,59,1,Positive
4392,IPC807092,PC807,Copy issues,0,Low,2017-06-13,2015-09-08,2017-06-16,E1,Desktop,Safari,True,COC801,"Please update to reflect our new tone the tagline in the hero section — let's remove the term 'innovative', it's overused.",4.0,7,0,Neutral
4393,IPC807093,PC807,Copy issues,0,Medium,2017-09-30,2015-09-08,2017-10-01,E1,Desktop,Edge,True,COC801,Please refocus the message in the ‘Contact Us’ headline — consider phrasing that implies urgency.,3.0,30,0,Neutral
4394,IPC807094,PC807,Design issues,0,Medium,2017-11-16,2015-09-08,2017-11-18,E2,Tablet,Safari,True,COC801,The design of the call-to-action strip introduces unnecessary complexity.,5.0,75,1,Negative
4395,IPC807095,PC807,Request change,0,Medium,2017-11-06,2015-09-08,2017-11-09,E2,Desktop,Safari,True,COC801,"We'd like to change the alignment of content blocks, following our recent strategy update.",5.0,63,1,Neutral
4396,IPC807096,PC807,Not addressing,0,Medium,2018-04-07,2015-09-08,2018-04-09,E4,Mobile,Safari,True,COC801,We’d like to change the footer layout to match our print materials. (ref 5322),0.0,36,5,Neutral
4397,IPC807097,PC807,Design issues,0,Low,2017-07-11,2015-09-08,2017-07-13,E2,Desktop,Edge,True,COC801,The color palette [8] should be redesigned for better readability.,2.0,41,0,Neutral
4398,IPC807098,PC807,Copy issues,0,Medium,2018-03-17,2015-09-08,2018-03-19,E1,Tablet,Safari,True,COC801,Please rewrite for clarity the footer legal copy — let's test a variation with a stronger call-to-action.,5.0,33,3,Neutral
4399,IPC807099,PC807,Copy issues,0,Medium,2018-05-24,2015-09-08,2018-05-27,E1,Mobile,Chrome,True,COC801,Please change wording in the main navigation labels — use simpler language for broader understanding.,4.0,17,5,Neutral
4400,IPC80801,PC808,Copy issues,0,Medium,2017-06-09,2015-09-08,2017-06-11,E1,Desktop,Safari,True,COC801,Please highlight user value in the SEO meta description — mobile users are dropping off early on this section.,4.0,24,5,Neutral
4401,IPC808010,PC808,Copy issues,0,Medium,2016-10-05,2015-09-08,2016-10-06,E1,Desktop,Safari,True,COC801,Please make more actionable the Careers page intro — it currently duplicates info from another section.,5.0,39,1,Negative
4402,IPC8080100,PC808,Copy issues,0,Low,2016-07-19,2015-09-08,2016-07-20,E1,Desktop,Safari,True,COC801,Please remove buzzwords from the homepage hero title — align this with what we say in the sales deck.,3.0,13,0,Neutral
4403,IPC808011,PC808,Request change,0,Medium,2016-10-17,2015-09-08,2016-10-19,E2,Desktop,Chrome,True,COC801,"We'd like to change the animation on page scroll, for alignment with latest design tokens.",8.0,50,1,Neutral
4404,IPC808012,PC808,Copy issues,0,Low,2016-10-05,2015-09-08,2016-10-06,E1,Desktop,Safari,True,COC801,Please revise the blog post summaries — let's test a variation with a stronger call-to-action.,3.0,39,1,Neutral
4405,IPC808013,PC808,Copy issues,0,Urgent,2016-12-31,2015-09-08,2017-01-01,E1,Tablet,Chrome,True,COC801,Please simplify the form confirmation message — current phrasing doesn't perform well in tests.,4.0,67,4,Negative
4406,IPC808014,PC808,Request change,0,Medium,2016-08-18,2015-09-08,2016-08-21,E2,Desktop,Safari,True,COC801,"We'd like to change the icons used in the value proposition list, since we've received new internal feedback.",7.0,42,0,Neutral
4407,IPC808015,PC808,Copy issues,0,Low,2016-07-17,2015-09-08,2016-07-19,E1,Tablet,Mozilla,True,COC801,Please change wording in the About section intro — align this with what we say in the sales deck.,3.0,10,0,Neutral
4408,IPC808016,PC808,Copy issues,0,Medium,2016-08-26,2015-09-08,2016-08-27,E1,Mobile,Chrome,True,COC801,Please make shorter for mobile the Testimonials section intro — mobile users are dropping off early on this section.,4.0,39,0,Negative
4409,IPC808017,PC808,Design issues,0,Urgent,2016-12-08,2015-09-08,2016-12-09,E2,Desktop,Chrome,True,COC801,The tooltip styling lacks visual appeal.,5.0,60,4,Negative
4410,IPC808018,PC808,Copy issues,0,Medium,2016-10-08,2015-09-08,2016-10-11,E1,Desktop,Mozilla,True,COC801,Please change wording in the tagline in the hero section — it should mention our core differentiator earlier.,3.0,31,1,Neutral
4411,IPC808019,PC808,Design issues,0,Urgent,2016-12-03,2015-09-08,2016-12-06,E2,Mobile,Edge,True,COC801,The tooltip styling lacks design harmony with the rest of the flow.,3.0,46,4,Negative
4412,IPC80802,PC808,Copy issues,0,Medium,2016-09-25,2015-09-08,2016-09-26,E1,Tablet,Safari,True,COC801,Please enhance the engagement of the ‘Contact Us’ headline — let's test a variation with a stronger call-to-action.,2.0,44,0,Positive
4413,IPC808020,PC808,Design issues,0,Medium,2016-10-17,2015-09-08,2016-10-18,E2,Desktop,Safari,True,COC801,The design of the loading animation doesn’t feel premium enough for our brand.,0.0,50,1,Negative
4414,IPC808021,PC808,Request change,0,Urgent,2016-12-28,2015-09-08,2016-12-29,E2,Desktop,Chrome,True,COC801,"We'd like to change the design of the newsletter popup, based on the latest wireframes.",8.0,54,4,Neutral
4415,IPC808022,PC808,Request change,0,Medium,2017-04-22,2015-09-08,2017-04-24,E2,Desktop,Safari,True,COC801,"We'd like to change the label of the primary CTA, due to user feedback we just received.",9.0,33,5,Neutral
4416,IPC808023,PC808,Design issues,0,Low,2016-07-22,2015-09-08,2016-07-25,E2,Tablet,Safari,True,COC801,The tooltip styling makes the user journey feel fragmented.,4.0,17,0,Neutral
4417,IPC808024,PC808,Request change,0,Medium,2016-11-10,2015-09-08,2016-11-11,E2,Tablet,Mozilla,True,COC801,"We'd like to change the animation on page scroll, after validating new layout in prototype testing.",4.0,45,4,Neutral
4418,IPC808025,PC808,Not addressing,0,Low,2016-09-28,2015-09-08,2016-09-30,E4,Tablet,Mozilla,True,COC801,Let’s reintroduce the old version of the homepage from 2022. (ref 3413),0.0,35,1,Neutral
4419,IPC808026,PC808,Request change,0,Low,2016-09-26,2015-09-08,2016-09-28,E2,Desktop,Mozilla,True,COC801,"We'd like to change the support section layout, after review with UX team.",3.0,43,0,Neutral
4420,IPC808027,PC808,Request change,0,Urgent,2017-03-29,2015-09-08,2017-04-01,E2,Desktop,Safari,True,COC801,"We'd like to change the font used in the main navigation, as it no longer matches our tone.",10.0,28,5,Negative
4421,IPC808028,PC808,Copy issues,0,Medium,2017-02-20,2015-09-08,2017-02-23,E1,Tablet,Edge,True,COC801,Please make shorter for mobile the feature highlights under 'Why Choose Us' — we want it to sound more personal and direct.,2.0,53,4,Neutral
4422,IPC808029,PC808,Design issues,0,Urgent,2017-01-01,2015-09-08,2017-01-03,E2,Tablet,Mozilla,True,COC801,The typography scale [46] needs clearer visual structure.,6.0,73,4,Neutral
4423,IPC80803,PC808,Design issues,0,Urgent,2017-01-31,2015-09-08,2017-02-03,E2,Desktop,Chrome,True,COC801,The design of the lead capture form [282] leads to visual fatigue.,5.0,28,4,Negative
4424,IPC808030,PC808,Request change,0,Urgent,2017-02-08,2015-09-08,2017-02-11,E2,Desktop,Safari,True,COC801,"We'd like to change the spacing within comparison tables, since stakeholders changed their mind after review.",6.0,45,4,Neutral
4425,IPC808031,PC808,Copy issues,0,Urgent,2017-02-17,2015-09-08,2017-02-20,E1,Desktop,Chrome,True,COC801,Please rewrite for clarity the form confirmation message — SEO team suggested including 'digital strategy'.,2.0,49,4,Neutral
4426,IPC808032,PC808,New item,0,Medium,2016-09-06,2015-09-08,2016-09-08,E3,Mobile,Safari,True,COC801,"Please add a FAQs segmented by user type, as part of the product relaunch.",11.0,44,0,Neutral
4427,IPC808033,PC808,Bug fix,0,Critical,2016-12-17,2015-09-08,2016-12-18,E3,Desktop,Safari,True,COC801,The responsive layout of the pricing table displays wrong font fallback.,5.0,62,4,Negative
